s,p,o
http://edukb.org/knowledge/0.1/instance/physics#diandongji-c4393748e991d15ff6152b976ffdda62,http://purl.org/dc/elements/1.1/description,电动机
http://edukb.org/knowledge/0.1/category#diandongji-c4393748e991d15ff6152b976ffdda62,http://purl.org/dc/elements/1.1/description,电动机
http://edukb.org/knowledge/0.1/instance/physics#dianshi-0a923b45b1dd38a29ca62e05c7efdaa7,http://purl.org/dc/elements/1.1/description,电势
http://edukb.org/knowledge/0.1/instance/physics#-836ac386a3985f72780bdbd2f187ed4f,http://purl.org/dc/elements/1.1/description,电势差
http://edukb.org/knowledge/0.1/instance/physics#-836ac386a3985f72780bdbd2f187ed4f,http://purl.org/dc/elements/1.1/description,电压
http://edukb.org/knowledge/0.1/category#dianya-2e2b84b371c1076cf3054d111ce654ef,http://purl.org/dc/elements/1.1/description,电压
http://edukb.org/knowledge/0.1/instance/physics#dianyabiao-235c35e3385bee80cfe66e0b5b2789c9,http://purl.org/dc/elements/1.1/description,电压表
http://edukb.org/knowledge/0.1/category#dianyabiao-235c35e3385bee80cfe66e0b5b2789c9,http://purl.org/dc/elements/1.1/description,电压表
http://edukb.org/knowledge/0.1/instance/physics#dianchang-5a48e7c0ca07b4c317ff63225fc4ebcd,http://purl.org/dc/elements/1.1/description,电场
http://edukb.org/knowledge/0.1/instance/physics#-8acc4d6d448d6cab9746b9ad96830250,http://purl.org/dc/elements/1.1/description,电场强度
http://edukb.org/knowledge/0.1/class/physics#dianchangqiangdu-43eb8c007c05ad90de683aff6fafc58e,http://purl.org/dc/elements/1.1/description,电场强度
http://edukb.org/knowledge/0.1/instance/physics#dianchangxian-f74a75431aba241e249d18ea504bd712,http://purl.org/dc/elements/1.1/description,电场线
http://edukb.org/knowledge/0.1/class/physics#dianchangxian-f74a75431aba241e249d18ea504bd712,http://purl.org/dc/elements/1.1/description,电场线
http://edukb.org/knowledge/0.1/instance/physics#dianrong-f0cf69fcb44435f3dfb6251f3560fe10,http://purl.org/dc/elements/1.1/description,电容
http://edukb.org/knowledge/0.1/instance/physics#-2eefa2d36ce9cd42e32b56d411d8dc8c,http://purl.org/dc/elements/1.1/description,电容器
http://edukb.org/knowledge/0.1/class/physics#dianrongqi-90db65c58522a15fac1ca2df04ed96bc,http://purl.org/dc/elements/1.1/description,电容器
http://edukb.org/knowledge/0.1/instance/physics#dianliu-c25677a682e43d77e4c06818d48a4846,http://purl.org/dc/elements/1.1/description,电流
http://edukb.org/knowledge/0.1/category#dianliu-c25677a682e43d77e4c06818d48a4846,http://purl.org/dc/elements/1.1/description,电流
http://edukb.org/knowledge/0.1/instance/physics#dianliubiao-a4057bf801da959141ee3ad93eafd412,http://purl.org/dc/elements/1.1/description,电流表
http://edukb.org/knowledge/0.1/instance/physics#dianyuan-3010710cd8f120a5e04f66a9cb92b393,http://purl.org/dc/elements/1.1/description,电源
http://edukb.org/knowledge/0.1/category#dianyuan-3010710cd8f120a5e04f66a9cb92b393,http://purl.org/dc/elements/1.1/description,电源
http://edukb.org/knowledge/0.1/instance/physics#dianre-08eaed58b2cca0d836ab0458065fb5cc,http://purl.org/dc/elements/1.1/description,电热
http://edukb.org/knowledge/0.1/instance/physics#dianciganying-986b814c933be9e672f006021aa3c83a,http://purl.org/dc/elements/1.1/description,电磁感应
http://edukb.org/knowledge/0.1/instance/physics#-e3a798df42b50f3a65fb47286b61dff2,http://purl.org/dc/elements/1.1/description,电磁振荡
http://edukb.org/knowledge/0.1/class/physics#diancizhendang-8085ddf2a76533f0501cd8d2e23a8109,http://purl.org/dc/elements/1.1/description,电磁振荡
http://edukb.org/knowledge/0.1/instance/physics#-3c6f6fc61a154963fd6f8a03914e3785,http://purl.org/dc/elements/1.1/description,电磁波
http://edukb.org/knowledge/0.1/class/physics#diancibo-227b6cfaacdb641ec8fe495ba51b90c6,http://purl.org/dc/elements/1.1/description,电磁波
http://edukb.org/knowledge/0.1/instance/physics#diancitie-a2af63e7f52460372309ff15c80d2332,http://purl.org/dc/elements/1.1/description,电磁铁
http://edukb.org/knowledge/0.1/instance/physics#dianneng-a3d7bb68c2da45b1c08ea742a315623d,http://purl.org/dc/elements/1.1/description,电能
http://edukb.org/knowledge/0.1/class/physics#dianneng-a3d7bb68c2da45b1c08ea742a315623d,http://purl.org/dc/elements/1.1/description,电能
http://edukb.org/knowledge/0.1/instance/physics#-28f93b09f3a8e218b4c22bd83ea831fe,http://purl.org/dc/elements/1.1/description,电能表
http://edukb.org/knowledge/0.1/instance/physics#dianhe-005712df61f458ebd1719f3978a082c5,http://purl.org/dc/elements/1.1/description,电荷
http://edukb.org/knowledge/0.1/class/physics#dianhe-005712df61f458ebd1719f3978a082c5,http://purl.org/dc/elements/1.1/description,电荷
http://edukb.org/knowledge/0.1/category#dianhe-005712df61f458ebd1719f3978a082c5,http://purl.org/dc/elements/1.1/description,电荷
http://edukb.org/knowledge/0.1/instance/physics#-d50e5dc7064bd39ca4855fe797cb6a45,http://purl.org/dc/elements/1.1/description,电荷守恒定律
http://edukb.org/knowledge/0.1/instance/physics#dianlu-ff2f091946813ca5e7dc670546cf65d6,http://purl.org/dc/elements/1.1/description,电路
http://edukb.org/knowledge/0.1/category#dianlu-ff2f091946813ca5e7dc670546cf65d6,http://purl.org/dc/elements/1.1/description,电路
http://edukb.org/knowledge/0.1/instance/physics#-c0b2122d39139b120c2617e6b7eeea3b,http://purl.org/dc/elements/1.1/description,电阻
http://edukb.org/knowledge/0.1/class/physics#dianzu-ca69770f5ac0181aa7efc6f1a0becd65,http://purl.org/dc/elements/1.1/description,电阻
http://edukb.org/knowledge/0.1/category#dianzu-ca69770f5ac0181aa7efc6f1a0becd65,http://purl.org/dc/elements/1.1/description,电阻
http://edukb.org/knowledge/0.1/instance/physics#dianzudinglu:-ee95e6d0f30bf13247ffc0dff77736db,http://purl.org/dc/elements/1.1/description,电阻定律
http://edukb.org/knowledge/0.1/instance/physics#dianzulu:-a2531eb7be7c7068551e051a671b4a22,http://purl.org/dc/elements/1.1/description,电阻率
http://edukb.org/knowledge/0.1/instance/physics#-6ee3b32960d4c7b1fbb492f9d861c397,http://purl.org/dc/elements/1.1/description,电阻箱
http://edukb.org/knowledge/0.1/instance/physics#xiangduishidu-d9ba63df66dbd085d2dd1e7605fce416,http://purl.org/dc/elements/1.1/description,相对湿度
http://edukb.org/knowledge/0.1/instance/physics#yanjing-9df2a6f2b0f419caefd392ff02330a89,http://purl.org/dc/elements/1.1/description,眼睛
http://edukb.org/knowledge/0.1/category#yanjing-9df2a6f2b0f419caefd392ff02330a89,http://purl.org/dc/elements/1.1/description,眼睛
http://edukb.org/knowledge/0.1/instance/physics#shunshisudu-bfd62260dd85e510770907ce01658758,http://purl.org/dc/elements/1.1/description,瞬时速度
http://edukb.org/knowledge/0.1/instance/physics#shiliang-1ef44e6fae2430b67fcc5753839c4cc1,http://purl.org/dc/elements/1.1/description,矢量
http://edukb.org/knowledge/0.1/instance/physics#duanlu-69513abae3d3eb5ebb95b4550185afba,http://purl.org/dc/elements/1.1/description,短路
http://edukb.org/knowledge/0.1/category#duanlu-69513abae3d3eb5ebb95b4550185afba,http://purl.org/dc/elements/1.1/description,短路
http://edukb.org/knowledge/0.1/instance/physics#pengzhuang-b3f350c6d233266f4fc8fd512c9dbf0f,http://purl.org/dc/elements/1.1/description,碰撞
http://edukb.org/knowledge/0.1/class/physics#pengzhuang-b3f350c6d233266f4fc8fd512c9dbf0f,http://purl.org/dc/elements/1.1/description,碰撞
http://edukb.org/knowledge/0.1/instance/physics#citi-3813ccc1208ab28ed2279d8413e52125,http://purl.org/dc/elements/1.1/description,磁体
http://edukb.org/knowledge/0.1/instance/physics#-7c8a180b9b3baf487018f56a52517bf2,http://purl.org/dc/elements/1.1/description,磁化
http://edukb.org/knowledge/0.1/instance/physics#cichang-899a67149df5be7347c27765e93e0979,http://purl.org/dc/elements/1.1/description,磁场
http://edukb.org/knowledge/0.1/instance/physics#cixing-2eddf57d3a1670217457f548e386e8d3,http://purl.org/dc/elements/1.1/description,磁性
http://edukb.org/knowledge/0.1/instance/physics#-83fca2a74413e1766cdce4e16b4794e6,http://purl.org/dc/elements/1.1/description,磁感应强度
http://edukb.org/knowledge/0.1/instance/physics#ciganxian-86a03d77fa6e31c3960cbe7a3d4ce22e,http://purl.org/dc/elements/1.1/description,磁感线
http://edukb.org/knowledge/0.1/instance/physics#-6efa95e9f3dc2b153a4590a895596b2c,http://purl.org/dc/elements/1.1/description,磁极
http://edukb.org/knowledge/0.1/instance/physics#citongliang-21ffa93b52d754c6557b85194829cdb5,http://purl.org/dc/elements/1.1/description,磁通量
http://edukb.org/knowledge/0.1/instance/physics#yidongtongxin-a4fcdd9a5bd876eae623a33163f07c95,http://purl.org/dc/elements/1.1/description,移动通信
http://edukb.org/knowledge/0.1/class/physics#jiandanjixie-4d2da79173fea2313dd9acb1b0c70ef2,http://purl.org/dc/elements/1.1/description,简单机械
http://edukb.org/knowledge/0.1/instance/physics#jiandanjixie-4d2da79173fea2313dd9acb1b0c70ef2,http://purl.org/dc/elements/1.1/description,简单机械
http://edukb.org/knowledge/0.1/class/physics#lizi-06457a49b65955ee1a2f5db216143cc7,http://purl.org/dc/elements/1.1/description,粒子
http://edukb.org/knowledge/0.1/instance/physics#lizi-06457a49b65955ee1a2f5db216143cc7,http://purl.org/dc/elements/1.1/description,粒子
http://edukb.org/knowledge/0.1/instance/physics#xitong-597f9c5ca9c3b4a8fcf5176dd7299000,http://purl.org/dc/elements/1.1/description,系统
http://edukb.org/knowledge/0.1/instance/physics#-5096b1e736e1e871524e647e78fa38d2,http://purl.org/dc/elements/1.1/description,紫外线
http://edukb.org/knowledge/0.1/category#ziwaixian-b75e82bf8e46ce71017f2511bf516917,http://purl.org/dc/elements/1.1/description,紫外线
http://edukb.org/knowledge/0.1/instance/physics#-e3ee172a64d093d307d2f3d8f27d6420,http://purl.org/dc/elements/1.1/description,红外线
http://edukb.org/knowledge/0.1/class/physics#jieheneng-ac1abefbcc02ba1b1e66b0ea6bd0f734,http://purl.org/dc/elements/1.1/description,结合能
http://edukb.org/knowledge/0.1/instance/physics#jieheneng-ac1abefbcc02ba1b1e66b0ea6bd0f734,http://purl.org/dc/elements/1.1/description,结合能
http://edukb.org/knowledge/0.1/instance/physics#jueduishidu-3f7b48636ea572203d555c9a9683778a,http://purl.org/dc/elements/1.1/description,绝对湿度
http://edukb.org/knowledge/0.1/instance/physics#jueyuanti-4a76619fcff5cb91b2464bc4ba796dd9,http://purl.org/dc/elements/1.1/description,绝缘体
http://edukb.org/knowledge/0.1/instance/physics#erlong-6b15cfeaf2704436c7fc0b604fa966f3,http://purl.org/dc/elements/1.1/description,耳聋
http://edukb.org/knowledge/0.1/instance/physics#nengji-ecce8e176080630b4535b0925623312b,http://purl.org/dc/elements/1.1/description,能级
http://edukb.org/knowledge/0.1/instance/physics#nengliangshouhengdinglu:-aed5af3e44dda9bb099733afc36af81c,http://purl.org/dc/elements/1.1/description,能量守恒定律
http://edukb.org/knowledge/0.1/instance/physics#ziyouluotiyundong-863e94743a621b2275f0fbaa125b733f,http://purl.org/dc/elements/1.1/description,自由落体运动
http://edukb.org/knowledge/0.1/instance/physics#chuanzha-07a7f639a4b757e299685115d1750c22,http://purl.org/dc/elements/1.1/description,船闸
http://edukb.org/knowledge/0.1/instance/physics#zhengfa-50d428f6b17c3b2c3ae581996b948be0,http://purl.org/dc/elements/1.1/description,蒸发
http://edukb.org/knowledge/0.1/category#zhengfa-50d428f6b17c3b2c3ae581996b948be0,http://purl.org/dc/elements/1.1/description,蒸发
http://edukb.org/knowledge/0.1/instance/physics#xuxiang-8a733c79e62fc1fd8176baafe14da9bb,http://purl.org/dc/elements/1.1/description,虚像
http://edukb.org/knowledge/0.1/instance/physics#-1db66d3087186c4ae7312a3445d27e07,http://purl.org/dc/elements/1.1/description,表面张力
http://edukb.org/knowledge/0.1/instance/physics#shuaibian-4fe0d43a23ed6855d5d7984dddd4278f,http://purl.org/dc/elements/1.1/description,衰变
http://edukb.org/knowledge/0.1/class/physics#chudian-5fcb172f2ec5c2905641e29d77f2ac3a,http://purl.org/dc/elements/1.1/description,触电
http://edukb.org/knowledge/0.1/instance/physics#-ecc61412fb3834153d19434775b2b9e2,http://purl.org/dc/elements/1.1/description,触电
http://edukb.org/knowledge/0.1/instance/physics#-74b88e3d4ff0042bba8603738854bf02,http://purl.org/dc/elements/1.1/description,试电笔
http://edukb.org/knowledge/0.1/instance/physics#-77f481f5b4311a619294b2d66e1cd0f4,http://purl.org/dc/elements/1.1/description,话筒
http://edukb.org/knowledge/0.1/instance/physics#-44c59f793699eb7d03e194b9917d7e4e,http://purl.org/dc/elements/1.1/description,误差
http://edukb.org/knowledge/0.1/category#wucha-6432cb5b4223610b6058c79b01f952f2,http://purl.org/dc/elements/1.1/description,误差
http://edukb.org/knowledge/0.1/instance/physics#-1a2cea14c6c95cd00564cfc569d0b66a,http://purl.org/dc/elements/1.1/description,调制
http://edukb.org/knowledge/0.1/instance/physics#-37818157bcf6d559757e576d0a68e1d2,http://purl.org/dc/elements/1.1/description,调幅
http://edukb.org/knowledge/0.1/instance/physics#-ceb91b6e7972499483d50a8bcb7efdfb,http://purl.org/dc/elements/1.1/description,调频
http://edukb.org/knowledge/0.1/instance/physics#fugong-fd03fee974d4e2724af63dc0d1c1c849,http://purl.org/dc/elements/1.1/description,负功
http://edukb.org/knowledge/0.1/instance/physics#fudianhe-99175f1fd4b2430b9a0ad488cb544905,http://purl.org/dc/elements/1.1/description,负电荷
http://edukb.org/knowledge/0.1/instance/physics#-ba65569f084b22109a8c535b03eecdb6,http://purl.org/dc/elements/1.1/description,质子
http://edukb.org/knowledge/0.1/instance/physics#zhidian-8b535048c69cbb2fb6b9e69b8ad8c00e,http://purl.org/dc/elements/1.1/description,质点
http://edukb.org/knowledge/0.1/instance/physics#zhipuyi-6b54d3b31567c32fe67aedf120e6f768,http://purl.org/dc/elements/1.1/description,质谱仪
http://edukb.org/knowledge/0.1/instance/physics#-7f750937dbd2f4741680ef88e8ee657b,http://purl.org/dc/elements/1.1/description,质量
http://edukb.org/knowledge/0.1/class/physics#zhiliang-ba0d3222626c1194b02f353431611cea,http://purl.org/dc/elements/1.1/description,质量
http://edukb.org/knowledge/0.1/category#zhiliang-ba0d3222626c1194b02f353431611cea,http://purl.org/dc/elements/1.1/description,质量
http://edukb.org/knowledge/0.1/instance/physics#zhiliangkuisun-0699756d9a238361e8bb9a5673da7351,http://purl.org/dc/elements/1.1/description,质量亏损
http://edukb.org/knowledge/0.1/instance/physics#zhiliangshu-9e07634a3a5d3df13f02f0ec96f2250a,http://purl.org/dc/elements/1.1/description,质量数
http://edukb.org/knowledge/0.1/instance/physics#qidian-cb92d381ddc0e4c74be0a6b12d60ad91,http://purl.org/dc/elements/1.1/description,起电
http://edukb.org/knowledge/0.1/class/physics#qidian-cb92d381ddc0e4c74be0a6b12d60ad91,http://purl.org/dc/elements/1.1/description,起电
http://edukb.org/knowledge/0.1/instance/physics#chaoshengbo-a6ee88c893129fe5bf861537d0940eda,http://purl.org/dc/elements/1.1/description,超声波
http://edukb.org/knowledge/0.1/instance/physics#chaodaoti-036d2fa30a9cdd94daa608126e52f480,http://purl.org/dc/elements/1.1/description,超导体
http://edukb.org/knowledge/0.1/category#chaodaoti-036d2fa30a9cdd94daa608126e52f480,http://purl.org/dc/elements/1.1/description,超导体
http://edukb.org/knowledge/0.1/instance/physics#yueqian-5016202884248904bf5a829fbef283de,http://purl.org/dc/elements/1.1/description,跃迁
http://edukb.org/knowledge/0.1/instance/physics#lucheng-d3b54ff8809dabbc30cef5fe41b6eece,http://purl.org/dc/elements/1.1/description,路程
http://edukb.org/knowledge/0.1/instance/physics#qingzi-b3ef37383adbf7bcac657244e589fec6,http://purl.org/dc/elements/1.1/description,轻子
http://edukb.org/knowledge/0.1/instance/physics#jinshiyan-801a26aa3f70b3637e3635dc011a3519,http://purl.org/dc/elements/1.1/description,近视眼
http://edukb.org/knowledge/0.1/category#jinshiyan-801a26aa3f70b3637e3635dc011a3519,http://purl.org/dc/elements/1.1/description,近视眼
http://edukb.org/knowledge/0.1/instance/physics#liantongqi-daed14beef7f89354a40969fdc7417ff,http://purl.org/dc/elements/1.1/description,连通器
http://edukb.org/knowledge/0.1/class/physics#toujing-8a0f888cb592a946767e746503de0d80,http://purl.org/dc/elements/1.1/description,透镜
http://edukb.org/knowledge/0.1/instance/physics#toujing-8a0f888cb592a946767e746503de0d80,http://purl.org/dc/elements/1.1/description,透镜
http://edukb.org/knowledge/0.1/category#toujing-8a0f888cb592a946767e746503de0d80,http://purl.org/dc/elements/1.1/description,透镜
http://edukb.org/knowledge/0.1/instance/physics#tonglu-235dac98c65415912c909a46fa095639,http://purl.org/dc/elements/1.1/description,通路
http://edukb.org/knowledge/0.1/instance/physics#sudu-10cf9dc43031ce2e74ae80c8dae4ddef,http://purl.org/dc/elements/1.1/description,速度
http://edukb.org/knowledge/0.1/class/physics#sudu-10cf9dc43031ce2e74ae80c8dae4ddef,http://purl.org/dc/elements/1.1/description,速度
http://edukb.org/knowledge/0.1/instance/physics#sulu:-0ed4b38b67eb258e2dc7e0bf6bfd11f5,http://purl.org/dc/elements/1.1/description,速率
http://edukb.org/knowledge/0.1/instance/physics#-3d552bc9a4126f18abe9728ec6a104b9,http://purl.org/dc/elements/1.1/description,避雷针
http://edukb.org/knowledge/0.1/instance/physics#zhongli-059039872a40cd50cfd4be9f86371918,http://purl.org/dc/elements/1.1/description,重力
http://edukb.org/knowledge/0.1/class/physics#zhongli-059039872a40cd50cfd4be9f86371918,http://purl.org/dc/elements/1.1/description,重力
http://edukb.org/knowledge/0.1/instance/physics#zhonglishineng-461ea1a89871eb017a46705b2e415247,http://purl.org/dc/elements/1.1/description,重力势能
http://edukb.org/knowledge/0.1/category#zhonglishineng-461ea1a89871eb017a46705b2e415247,http://purl.org/dc/elements/1.1/description,重力势能
http://edukb.org/knowledge/0.1/instance/physics#zhongchuixian-329fcc77c0c5adf4f48875f58cc2f205,http://purl.org/dc/elements/1.1/description,重垂线
http://edukb.org/knowledge/0.1/instance/physics#zhongxin-d8eff63096fa45906098e3da10ef4411,http://purl.org/dc/elements/1.1/description,重心
http://edukb.org/knowledge/0.1/category#zhongxin-d8eff63096fa45906098e3da10ef4411,http://purl.org/dc/elements/1.1/description,重心
http://edukb.org/knowledge/0.1/instance/physics#liangtong-95087da50e3b91d63eacd8451e86a4c8,http://purl.org/dc/elements/1.1/description,量筒
http://edukb.org/knowledge/0.1/instance/physics#cuowu-f74dfa9d8217c7bd51d8b3ab2fb27d46,http://purl.org/dc/elements/1.1/description,错误
http://edukb.org/knowledge/0.1/instance/physics#bihedianlu-a2e0a08e877642fb2be488f0e2af5151,http://purl.org/dc/elements/1.1/description,闭合电路
http://edukb.org/knowledge/0.1/instance/physics#yinjishexian-561159d3121b08df4063305c7a91c060,http://purl.org/dc/elements/1.1/description,阴极射线
http://edukb.org/knowledge/0.1/instance/physics#-08ac30366dbb8728b5af9620893d457a,http://purl.org/dc/elements/1.1/description,阻尼振动
http://edukb.org/knowledge/0.1/instance/physics#ajimideyuanli-9148873b449a202aac5838b094703570,http://purl.org/dc/elements/1.1/description,阿基米德原理
http://edukb.org/knowledge/0.1/instance/physics#jingmocali-3ff404561a06c50244479812d4977ad7,http://purl.org/dc/elements/1.1/description,静摩擦力
http://edukb.org/knowledge/0.1/instance/physics#jingdianpingbi-19bab38611534ae4ced11e22718390d2,http://purl.org/dc/elements/1.1/description,静电屏蔽
http://edukb.org/knowledge/0.1/instance/physics#jingdianganying-8536020410a432471de0978d9003a5b9,http://purl.org/dc/elements/1.1/description,静电感应
http://edukb.org/knowledge/0.1/instance/physics#-7f72cb52963b5343415bbe9c356797a3,http://purl.org/dc/elements/1.1/description,非晶体
http://edukb.org/knowledge/0.1/instance/physics#feimen-36b0a2209d9b70aa4ce2b5c8e5e91c43,http://purl.org/dc/elements/1.1/description,非门
http://edukb.org/knowledge/0.1/instance/physics#yinse-a69fd34c5e8955f684fee50024f7c6cd,http://purl.org/dc/elements/1.1/description,音色
http://edukb.org/knowledge/0.1/instance/physics#yindiao-8407d3aa22e4cf12cc3cac36d42538ef,http://purl.org/dc/elements/1.1/description,音调
http://edukb.org/knowledge/0.1/category#yindiao-8407d3aa22e4cf12cc3cac36d42538ef,http://purl.org/dc/elements/1.1/description,音调
http://edukb.org/knowledge/0.1/instance/physics#-b9873c148b6f569fc0ab9f7f9b49b77d,http://purl.org/dc/elements/1.1/description,频率
http://edukb.org/knowledge/0.1/instance/physics#-7ec725c55acbd5ef1b2fec8cab36ef24,http://purl.org/dc/elements/1.1/description,额定功率
http://edukb.org/knowledge/0.1/instance/physics#yandianqi-e6dd0023e3a87cc55f74e2023b8e10c1,http://purl.org/dc/elements/1.1/description,验电器
http://edukb.org/knowledge/0.1/instance/physics#maikefeng-42d862507c1c63d07aee536390fa7377,http://purl.org/dc/elements/1.1/description,麦克风
http://edukb.org/knowledge/0.1/class/physics#li-644f74dc1da60feb6023231d81b42f7c,http://purl.org/dc/elements/1.1/description,力
http://edukb.org/knowledge/0.1/instance/physics#li-644f74dc1da60feb6023231d81b42f7c,http://purl.org/dc/elements/1.1/description,力
http://edukb.org/knowledge/0.1/class/physics#gong-c8bcddc7a6724648007e6d772423c3b1,http://purl.org/dc/elements/1.1/description,功
http://edukb.org/knowledge/0.1/instance/physics#gong-c8bcddc7a6724648007e6d772423c3b1,http://purl.org/dc/elements/1.1/description,功
http://edukb.org/knowledge/0.1/category#gong-c8bcddc7a6724648007e6d772423c3b1,http://purl.org/dc/elements/1.1/description,功
http://edukb.org/knowledge/0.1/instance/physics#-e7b95a9afd006d48be94cbffd7f8efe6,http://purl.org/dc/elements/1.1/description,一维坐标
http://edukb.org/knowledge/0.1/instance/physics#-e5ca0a6c20870006fed9d84e1f2bd393,http://purl.org/dc/elements/1.1/description,三维坐标
http://edukb.org/knowledge/0.1/instance/physics#bukezaishengnengyuan-251f68881c23d74a17fec0a3f39ed0fe,http://purl.org/dc/elements/1.1/description,不可再生能源
http://edukb.org/knowledge/0.1/instance/physics#butoumingwutideyanse-5adc071c84f7e78f34359113f11926b5,http://purl.org/dc/elements/1.1/description,不透明物体的颜色
http://edukb.org/knowledge/0.1/class/physics#erlihechengyuerlipingheng-cd6028a1f34916da15ba1fa8caacd648,http://purl.org/dc/elements/1.1/description,二力合成与二力平衡
http://edukb.org/knowledge/0.1/instance/physics#erlipingheng-ce42714a41d9bfb2371ff63d32ebaf69,http://purl.org/dc/elements/1.1/description,二力平衡
http://edukb.org/knowledge/0.1/instance/physics#-e49cae18f5fdfc89520aeb2d470ef048,http://purl.org/dc/elements/1.1/description,二维坐标
http://edukb.org/knowledge/0.1/instance/physics#jiaotongzaosheng-f89f0589b5125b0b7b20edd458681cbe,http://purl.org/dc/elements/1.1/description,交通噪声
http://edukb.org/knowledge/0.1/instance/physics#huijuzuoyong-1b3c4f5090c4440391e8ba450d19ea9e,http://purl.org/dc/elements/1.1/description,会聚作用
http://edukb.org/knowledge/0.1/instance/physics#huijuguangshu-a14948bec1ad4dc54ef5752d4cdeda4b,http://purl.org/dc/elements/1.1/description,会聚光束
http://edukb.org/knowledge/0.1/instance/physics#-740b16fcc5cfdb6632d124eb79858dd4,http://purl.org/dc/elements/1.1/description,位移图像
http://edukb.org/knowledge/0.1/instance/physics#zuoyonglihefanzuoyongli-bb2b53f25c16333dbc22bac872c0b49e,http://purl.org/dc/elements/1.1/description,作用力和反作用力
http://edukb.org/knowledge/0.1/instance/physics#daolidexiang-af96b25741f28c4ccdf9341308e71601,http://purl.org/dc/elements/1.1/description,倒立的像
http://edukb.org/knowledge/0.1/instance/physics#xiangju-3b002a825bed62f25707f9650d2831b6,http://purl.org/dc/elements/1.1/description,像距
http://edukb.org/knowledge/0.1/class/physics#guangdechuanbo-c196e9a872291f17bf5808a1a35a345a,http://purl.org/dc/elements/1.1/description,光的传播
http://edukb.org/knowledge/0.1/instance/physics#guangdechuanbo-c196e9a872291f17bf5808a1a35a345a,http://purl.org/dc/elements/1.1/description,光的传播
http://edukb.org/knowledge/0.1/instance/physics#-ce5b6499742f0b1deb81d935f81dc53e,http://purl.org/dc/elements/1.1/description,光的偏振
http://edukb.org/knowledge/0.1/class/physics#guangdefanshe-569a01647a219fca696bfe83426ddecf,http://purl.org/dc/elements/1.1/description,光的反射
http://edukb.org/knowledge/0.1/instance/physics#guangdefanshe-569a01647a219fca696bfe83426ddecf,http://purl.org/dc/elements/1.1/description,光的反射
http://edukb.org/knowledge/0.1/category#guangdefanshe-569a01647a219fca696bfe83426ddecf,http://purl.org/dc/elements/1.1/description,光的反射
http://edukb.org/knowledge/0.1/class/physics#guangdeganshe-dc84ec551b64224b4137fd59a7c03169,http://purl.org/dc/elements/1.1/description,光的干涉
http://edukb.org/knowledge/0.1/instance/physics#-c670dd4dc6033802045140be6317a548,http://purl.org/dc/elements/1.1/description,光的干涉
http://edukb.org/knowledge/0.1/class/physics#guangdezheshe-f732207ea1b7f0f48dda800eb5882fcd,http://purl.org/dc/elements/1.1/description,光的折射
http://edukb.org/knowledge/0.1/instance/physics#guangdezheshe-f732207ea1b7f0f48dda800eb5882fcd,http://purl.org/dc/elements/1.1/description,光的折射
http://edukb.org/knowledge/0.1/instance/physics#guangdezheshezhongderushejiao-14766554758ab6178c99c998549d91ac,http://purl.org/dc/elements/1.1/description,光的折射中的入射角
http://edukb.org/knowledge/0.1/instance/physics#guangdezhixianchuanbo-215f2a7e91edbe9472370980dd5abe59,http://purl.org/dc/elements/1.1/description,光的直线传播
http://edukb.org/knowledge/0.1/category#guangdezhixianchuanbo-215f2a7e91edbe9472370980dd5abe59,http://purl.org/dc/elements/1.1/description,光的直线传播
http://edukb.org/knowledge/0.1/class/physics#guangdesesan-f44daa91117b2799dba71a5770017738,http://purl.org/dc/elements/1.1/description,光的色散
http://edukb.org/knowledge/0.1/instance/physics#-17138e121463b52f0c06f6ba4b5bfd90,http://purl.org/dc/elements/1.1/description,光的色散
http://edukb.org/knowledge/0.1/class/physics#guangdeyanshe-8ac9ee87483d4750992dfe7e8005e267,http://purl.org/dc/elements/1.1/description,光的衍射
http://edukb.org/knowledge/0.1/instance/physics#-9d17dfb4be6eb26a58970ddd2d5db1ab,http://purl.org/dc/elements/1.1/description,光的衍射
http://edukb.org/knowledge/0.1/instance/physics#-08e8d912f366567e39b3edb3342fd208,http://purl.org/dc/elements/1.1/description,光的颜色
http://edukb.org/knowledge/0.1/category#guangdeyanse-6b4c659990ec0027e589ed4408f9ad3f,http://purl.org/dc/elements/1.1/description,光的颜色
http://edukb.org/knowledge/0.1/instance/physics#jianxiaoyaqiang-df2cc10b183c905af2791ffedcbbd13d,http://purl.org/dc/elements/1.1/description,减小压强
http://edukb.org/knowledge/0.1/instance/physics#tutoujingchengxiang-779456a2a2f43bc9bd6225a97f32a080,http://purl.org/dc/elements/1.1/description,凸透镜成像
http://edukb.org/knowledge/0.1/class/physics#tutoujingchengxiangdeguilu:-db08506fbf4d2eca827e165352279bdd,http://purl.org/dc/elements/1.1/description,凸透镜成像的规律
http://edukb.org/knowledge/0.1/instance/physics#tutoujingchengxiangdeguilu:-db08506fbf4d2eca827e165352279bdd,http://purl.org/dc/elements/1.1/description,凸透镜成像的规律
http://edukb.org/knowledge/0.1/instance/physics#fenyundong-77ea996a3170e2ee233d32d8ddf43608,http://purl.org/dc/elements/1.1/description,分运动
http://edukb.org/knowledge/0.1/instance/physics#-674287b699dcdfaf583a474944594975,http://purl.org/dc/elements/1.1/description,刻度尺
